Rk,Name,PA,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
990,Shane Victorino\victosh01,510,131,456,78,128,23,3,12,46,37,1,62,10,5,2,10,37,4,.281,.347,.423,.770,*9H/8
991,George Vukovich\vukovge01,470,149,434,43,106,22,0,8,45,30,6,75,1,1,4,9,2,2,.244,.292,.350,.642,*9H7
992,Larry Walker\walkela01,316,82,258,51,77,16,4,17,47,49,3,57,8,0,1,8,6,0,.298,.424,.589,1.013,*9/H8D
993,Larry Walker\walkela01,664,153,568,143,208,46,4,49,130,78,14,90,14,0,4,15,33,8,.366,.452,.720,1.172,*9/3H8D
994,Larry Walker\walkela01,562,131,494,96,151,31,5,36,101,49,13,72,14,0,5,13,16,3,.306,.381,.607,.988,*9/8H
995,Larry Walker\walkela01,452,103,395,76,127,44,2,19,86,47,5,74,4,0,6,8,15,5,.322,.394,.587,.981,*93/H
996,Larry Walker\walkela01,372,87,314,64,97,21,7,9,51,46,4,40,9,0,3,12,5,5,.309,.409,.506,.915,*97/HD
997,Larry Walker\walkela01,367,100,315,66,91,20,1,15,52,41,3,64,9,0,2,9,2,1,.289,.384,.502,.886,*9H/D8
998,Larry Walker\walkela01,564,143,454,86,129,25,7,16,79,98,14,87,11,0,1,9,7,4,.284,.422,.476,.898,*9H/D
999,Larry Walker\walkela01,524,130,454,113,165,46,3,23,67,64,2,61,4,0,2,11,14,4,.363,.445,.630,1.075,*9/H84D5
1000,Larry Walker\walkela01,478,133,419,59,101,18,3,19,51,49,5,112,5,3,2,8,21,7,.241,.326,.434,.761,*9H
1001,Larry Walker\walkela01,513,127,438,108,166,26,4,37,115,57,8,52,12,0,6,12,11,4,.379,.458,.710,1.168,*9H/D
1002,Larry Walker\walkela01,601,142,497,107,174,35,3,38,123,82,6,103,14,0,8,9,14,5,.350,.449,.662,1.111,*9/HD
1003,Larry Walker\walkela01,553,136,477,95,161,40,4,26,104,65,6,73,7,0,4,8,6,5,.338,.421,.602,1.023,*9/HD
1004,Larry Walker\walkela01,582,138,490,85,130,24,5,22,86,80,20,76,6,0,6,8,29,7,.265,.371,.469,.841,*9/3H
1005,Larry Walker\walkela01,539,137,487,59,141,30,2,16,64,42,2,102,5,1,4,7,14,9,.290,.349,.458,.807,*93/8H
1006,Larry Walker\walkela01,583,143,528,85,159,31,4,23,93,41,10,97,6,0,8,9,18,6,.301,.353,.506,.859,*9/H
1007,Claudell Washington\washicl01,297,94,272,36,69,16,0,11,30,21,0,59,2,1,1,7,10,8,.254,.311,.434,.745,*9H87
1008,Claudell Washington\washicl01,441,122,398,62,110,14,6,15,43,40,11,66,1,0,2,11,14,4,.276,.342,.455,.797,*9H
1009,Claudell Washington\washicl01,451,110,418,53,114,18,4,13,42,27,3,84,2,3,1,7,13,5,.273,.319,.428,.747,*9/DH8
1010,Mitch Webster\webstmi01,304,135,262,33,70,12,5,6,35,27,3,49,2,8,5,1,11,5,.267,.334,.420,.754,H97/8
1011,Mitch Webster\webstmi01,676,156,588,101,165,30,8,15,63,70,5,95,6,8,4,6,33,10,.281,.361,.435,.796,*9/H
1012,Jayson Werth\werthja01,344,81,300,42,90,21,3,5,31,42,2,57,1,0,1,3,8,2,.300,.387,.440,.827,*98/H
1013,Jayson Werth\werthja01,629,147,534,85,156,37,1,16,82,83,3,113,9,0,3,9,9,1,.292,.394,.455,.849,*9/HD
1014,Jayson Werth\werthja01,304,94,255,43,76,11,3,8,49,44,1,73,2,2,1,0,7,1,.298,.404,.459,.863,*97H/83
1015,Jayson Werth\werthja01,652,156,554,106,164,46,2,27,85,82,6,147,7,0,9,11,13,3,.296,.388,.532,.921,*98/H
1016,Jayson Werth\werthja01,482,134,418,73,114,16,3,24,67,57,1,119,4,0,3,2,20,1,.273,.363,.498,.861,*987H
1017,Jayson Werth\werthja01,676,159,571,98,153,26,1,36,99,91,8,156,8,0,6,11,20,3,.268,.373,.506,.879,*98/H7
1018,Jayson Werth\werthja01,532,129,462,84,147,24,0,25,82,60,3,101,5,0,5,9,10,1,.318,.398,.532,.931,*9/DH
1019,Jayson Werth\werthja01,649,150,561,69,130,26,1,20,58,74,5,160,10,0,4,10,19,3,.232,.330,.389,.718,*98/H
1020,Devon White\whitede03,696,159,639,103,168,33,5,24,87,39,2,135,2,14,2,8,32,11,.263,.306,.443,.749,*98/7H
1021,Mark Whiten\whitema01,589,148,508,73,129,19,4,9,43,72,10,102,2,3,3,12,16,12,.254,.347,.360,.707,*9/HD
1022,Mark Whiten\whitema01,362,92,320,51,77,13,1,12,47,39,1,86,1,0,1,9,8,0,.241,.324,.400,.724,*9/HD
1023,Mark Whiten\whitema01,374,92,334,57,98,18,2,14,53,37,9,75,1,0,2,8,10,5,.293,.364,.485,.849,*9/H
1024,Mark Whiten\whitema01,486,136,412,76,108,20,1,22,71,70,6,127,3,0,1,12,17,9,.262,.372,.476,.848,*97H/8
1025,Mark Whiten\whitema01,626,152,562,81,142,13,4,25,99,58,9,110,2,0,4,11,15,8,.253,.323,.423,.746,*98/H7
1026,Mark Whiten\whitema01,445,116,407,46,99,18,7,9,45,30,2,85,3,0,5,13,4,3,.243,.297,.388,.685,*9/8HD
1027,Darrell Whitmore\whitmda02,267,76,250,24,51,8,2,4,19,10,0,72,5,2,0,8,4,2,.204,.249,.300,.549,*9/H7
1028,Brad Wilkerson\wilkebr01,309,104,264,21,58,12,2,4,28,35,4,68,1,4,5,4,3,5,.220,.308,.326,.634,*97H/83D
1029,Nick Williams\willini01,343,83,313,45,90,14,4,12,55,20,0,97,6,0,4,8,1,2,.288,.338,.473,.811,*987/HD
1030,Nick Williams\willini01,448,140,407,53,104,12,3,17,50,32,2,111,9,0,0,4,3,2,.256,.324,.425,.749,*9H7/D
1031,Craig Wilson\wilsocr03,424,131,368,48,97,16,1,16,57,32,0,116,21,1,2,10,2,3,.264,.355,.443,.798,*93H/2D7
1032,Glenn Wilson\wilsogl01,436,115,410,39,105,18,1,5,32,18,1,70,1,3,4,17,1,1,.256,.286,.341,.628,*9/H8D
1033,Glenn Wilson\wilsogl01,476,128,432,50,115,26,4,11,64,37,5,53,1,0,6,11,1,5,.266,.321,.421,.743,*9H3/8
1034,Glenn Wilson\wilsogl01,650,161,608,73,167,39,5,14,102,35,1,117,0,0,7,24,7,4,.275,.311,.424,.735,*9/H7
1035,Glenn Wilson\wilsogl01,639,155,584,70,158,30,4,15,84,42,1,91,4,0,9,15,5,1,.271,.319,.413,.732,*9/H7
1036,Glenn Wilson\wilsogl01,400,118,368,42,90,14,0,10,55,26,1,64,1,0,4,16,0,3,.245,.293,.364,.657,*97H/3
1037,Glenn Wilson\wilsogl01,614,154,569,55,150,21,2,14,54,38,2,82,1,0,6,18,3,6,.264,.308,.381,.689,*9/H1
1038,Dave Winfield\winfida01,655,156,575,83,158,22,1,27,97,76,5,96,0,1,3,20,5,6,.275,.358,.457,.815,*9/DH
1039,Dave Winfield\winfida01,537,132,475,70,127,21,2,21,78,52,3,81,2,1,7,17,0,1,.267,.338,.453,.790,*97D/H
1040,Dave Winfield\winfida01,652,154,565,90,148,31,5,24,104,77,9,106,2,2,6,20,6,5,.262,.349,.462,.811,*9/HD5
1041,Dave Winfield\winfida01,631,149,559,96,180,37,2,25,107,69,10,88,2,0,1,19,9,4,.322,.398,.530,.927,*9/HD
1042,Dave Winfield\winfida01,689,155,633,105,174,34,6,26,114,52,8,96,0,0,4,17,19,7,.275,.328,.471,.799,*9/DH
1043,Dave Winfield\winfida01,633,150,568,75,149,27,4,28,86,56,4,109,1,2,6,21,7,2,.262,.326,.472,.798,*9D/H
1044,Randy Winn\winnra01,597,149,538,65,141,33,5,2,51,47,2,93,1,3,8,6,16,2,.262,.318,.353,.671,*978/HD
1045,Randy Winn\winnra01,635,149,573,82,150,34,5,11,56,48,3,63,7,3,4,7,10,8,.262,.324,.396,.721,*987H
1046,Randy Winn\winnra01,653,155,593,73,178,42,1,14,65,44,3,85,7,4,5,12,15,3,.300,.353,.445,.798,*987/H5
1047,Randy Winn\winnra01,667,155,598,84,183,38,2,10,64,59,6,88,0,1,9,6,25,2,.306,.363,.426,.790,*978/HD
1048,Tony Womack\womacto01,684,144,614,111,170,25,10,4,41,52,0,68,2,9,7,4,72,13,.277,.332,.370,.702,*964/8H
1049,Christian Yelich\yelicch01,580,130,489,100,161,29,3,44,97,80,16,118,8,0,3,8,30,2,.329,.429,.671,1.100,*9/7HD8
1050,Delmon Young\youngde03,361,103,334,30,87,16,0,11,38,20,0,78,4,0,3,8,0,0,.260,.307,.407,.715,*9DH
1051,Delmon Young\youngde03,681,162,645,65,186,38,0,13,93,26,2,127,3,0,7,23,10,3,.288,.316,.408,.723,*98/D
1052,Dmitri Young\youngdm01,409,127,373,63,112,30,2,14,56,30,1,71,2,0,4,11,3,1,.300,.352,.504,.856,*9H7/3D
1053,Joel Youngblood\youngjo02,263,95,230,24,62,6,0,4,24,30,1,37,1,1,1,6,3,2,.270,.355,.348,.703,H98/75
1054,Ben Zobrist\zobribe01,655,151,541,77,129,28,2,10,75,92,1,107,3,7,12,10,24,3,.238,.346,.353,.699,*9483/H57
