Rk,Name,PA,G,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
995,Chase Utley\utleych01,511,115,425,75,117,20,2,16,65,63,3,63,18,0,5,4,13,2,.275,.387,.445,.832,*4/H
996,Chase Utley\utleych01,664,155,589,74,159,36,6,11,78,53,12,85,13,0,9,8,10,1,.270,.339,.407,.746,*4/H3D
997,Chase Utley\utleych01,454,103,398,54,103,21,6,11,44,39,4,47,14,1,2,3,14,0,.259,.344,.425,.769,*4/H
998,Chase Utley\utleych01,362,83,301,48,77,15,2,11,45,43,7,43,12,0,6,4,11,1,.256,.365,.429,.793,*4/H
999,Chase Utley\utleych01,565,138,512,79,129,26,3,14,52,40,1,115,11,1,1,0,2,2,.252,.319,.396,.716,*4H/5
1000,Chase Utley\utleych01,287,94,267,36,71,11,2,13,57,15,1,40,2,1,2,6,4,1,.266,.308,.468,.776,*4H3
1001,Chase Utley\utleych01,423,107,373,37,79,21,2,8,39,32,4,64,10,0,8,7,4,0,.212,.286,.343,.629,*4H/3D5
1002,Chase Utley\utleych01,613,132,530,104,176,48,5,22,103,50,1,89,25,1,7,7,9,1,.332,.410,.566,.976,*4/H3
1003,Chase Utley\utleych01,628,147,543,93,158,39,6,28,105,69,5,109,9,0,7,10,16,3,.291,.376,.540,.915,*4/3H
1004,Chase Utley\utleych01,707,159,607,113,177,41,4,33,104,64,14,104,27,1,8,9,14,2,.292,.380,.535,.915,*4/3
1005,Chase Utley\utleych01,353,127,309,43,73,20,4,8,34,32,0,57,9,1,2,3,6,1,.236,.324,.405,.728,*4H3/D
1006,Chase Utley\utleych01,739,160,658,131,203,40,4,32,102,63,1,132,14,0,4,9,15,4,.309,.379,.527,.906,*4/3HD
1007,Luis Valbuena\valbulu01,310,91,275,22,53,12,0,2,24,28,1,61,3,2,2,5,1,2,.193,.273,.258,.531,*4H/56D7
1008,Luis Valbuena\valbulu01,398,103,368,52,92,25,3,10,31,26,0,83,0,2,2,8,2,3,.250,.298,.416,.714,*46/H5
1009,Jose Valentin\valenjo03,432,137,384,56,104,24,3,18,62,37,5,71,0,5,6,5,6,2,.271,.330,.490,.820,*4H/7935
1010,Ramon Vazquez\vazqura01,474,128,423,50,116,21,5,2,32,45,3,79,1,3,2,6,7,2,.274,.344,.362,.706,*465/H
1011,Randy Velarde\velarra01,611,136,530,82,151,27,3,14,54,70,0,118,5,4,2,7,7,7,.285,.372,.426,.799,*45/6H
1012,Randy Velarde\velarra01,711,156,631,105,200,25,7,16,76,70,2,98,6,4,0,19,24,8,.317,.390,.455,.845,*4
1013,Randy Velarde\velarra01,546,122,485,82,135,23,0,12,41,54,0,95,3,3,1,15,9,3,.278,.354,.400,.754,*4/H
1014,Eugenio Velez\velezeu01,292,98,275,32,72,16,7,1,30,14,2,40,1,1,1,11,15,6,.262,.299,.382,.681,*4H/798
1015,Quilvio Veras\verasqu01,545,132,475,95,133,25,2,6,41,65,0,88,2,1,2,7,30,17,.280,.368,.379,.747,*4H
1016,Quilvio Veras\verasqu01,364,84,298,56,92,15,0,5,37,51,0,50,5,6,4,8,25,12,.309,.413,.409,.823,*4/H
1017,Quilvio Veras\verasqu01,295,71,258,39,65,14,2,3,25,24,1,52,7,4,2,4,7,4,.252,.330,.357,.686,*4/H
1018,Quilvio Veras\verasqu01,538,124,440,86,115,20,7,5,32,80,0,68,9,7,2,7,56,21,.261,.384,.373,.757,*4/H89
1019,Quilvio Veras\verasqu01,308,73,253,40,64,8,1,4,14,51,1,42,2,1,1,3,8,8,.253,.381,.340,.721,*4/H
1020,Quilvio Veras\verasqu01,631,145,539,74,143,23,1,3,45,72,0,84,7,9,4,9,33,12,.265,.357,.328,.685,*4/H
1021,Quilvio Veras\verasqu01,612,138,517,79,138,24,2,6,45,84,2,78,6,1,4,6,24,9,.267,.373,.356,.729,*4/H
1022,Jose Vidro\vidrojo01,531,124,486,82,155,34,1,15,59,31,2,49,10,2,2,18,4,1,.319,.371,.486,.856,*4/DH
1023,Jose Vidro\vidrojo01,467,110,412,51,121,24,0,14,60,49,7,43,0,4,2,14,3,1,.294,.367,.454,.821,*4/DH
1024,Jose Vidro\vidrojo01,663,153,606,101,200,51,2,24,97,49,4,69,2,0,6,17,5,4,.330,.379,.540,.918,*4
1025,Jose Vidro\vidrojo01,681,152,604,103,190,43,3,19,96,60,1,70,3,11,3,12,2,1,.315,.378,.490,.868,*4/H
1026,Jose Vidro\vidrojo01,592,144,509,77,158,36,0,15,65,69,6,50,7,2,5,16,3,2,.310,.397,.470,.866,*4/H
1027,Jose Vidro\vidrojo01,347,87,309,38,85,21,2,7,32,31,3,30,1,2,4,8,0,0,.275,.339,.424,.763,*4/H
1028,Jose Vidro\vidrojo01,511,126,463,52,134,26,1,7,47,41,3,48,3,0,4,16,1,0,.289,.348,.395,.744,*4H/3D
1029,Jose Vidro\vidrojo01,531,140,494,67,150,45,2,12,59,29,2,51,4,2,2,12,0,4,.304,.346,.476,.822,*4H3/75
1030,Jonathan Villar\villajo01,436,122,403,49,97,18,1,11,40,30,1,132,0,2,1,4,23,8,.241,.293,.372,.665,*4H/8D
1031,Jonathan Villar\villajo01,714,162,642,111,176,33,5,24,73,61,0,176,4,2,4,8,40,9,.274,.339,.453,.792,*4*6/HD
1032,Jonathan Villar\villajo01,515,141,466,54,121,14,1,14,46,41,0,138,5,1,2,13,35,5,.260,.325,.384,.709,*46H
1033,Fernando Vina\vinafe01,692,150,622,75,168,29,5,1,54,44,2,36,18,1,7,11,17,11,.270,.333,.338,.670,*4
1034,Fernando Vina\vinafe01,285,61,259,35,65,14,4,4,23,11,0,24,11,3,1,5,4,4,.251,.309,.382,.691,*4/H
1035,Fernando Vina\vinafe01,348,79,324,37,89,12,2,4,28,12,1,23,7,2,3,4,8,7,.275,.312,.361,.673,*4/HD
1036,Fernando Vina\vinafe01,325,113,288,46,74,7,7,3,29,22,0,28,9,4,2,6,6,3,.257,.327,.361,.688,*4H/65
1037,Fernando Vina\vinafe01,615,140,554,94,157,19,10,7,46,38,3,35,13,6,4,15,16,7,.283,.342,.392,.733,*4/H
1038,Fernando Vina\vinafe01,722,159,637,101,198,39,7,7,45,54,2,46,25,5,1,7,22,16,.311,.386,.427,.813,*4/H
1039,Fernando Vina\vinafe01,554,123,487,81,146,24,6,4,31,36,0,36,28,2,1,5,10,8,.300,.380,.398,.779,*4/H
1040,Fernando Vina\vinafe01,690,154,631,95,191,30,8,9,56,32,3,35,22,3,2,7,17,7,.303,.357,.418,.775,*4/H
1041,Jose Vizcaino\vizcajo01,297,113,267,32,67,10,2,0,14,22,3,43,1,5,2,6,6,7,.251,.308,.303,.612,*4H65/D3
1042,Jose Vizcaino\vizcajo01,593,144,542,70,161,17,8,1,45,35,0,82,3,10,3,8,15,7,.297,.341,.363,.705,*4/H6D
1043,Neil Walker\walkene01,662,159,596,76,163,36,4,12,83,54,5,112,4,0,8,15,9,6,.273,.334,.408,.742,*4/H
1044,Neil Walker\walkene01,530,129,472,62,132,27,0,14,69,47,1,104,2,1,8,11,7,5,.280,.342,.426,.768,*4/HD
1045,Neil Walker\walkene01,551,133,478,62,120,24,4,16,53,50,4,85,15,5,3,14,1,2,.251,.339,.418,.757,*4/H
1046,Neil Walker\walkene01,448,111,385,59,102,21,2,14,49,55,2,77,5,1,2,9,0,2,.265,.362,.439,.801,*43/H5
1047,Neil Walker\walkene01,469,110,426,57,126,29,3,12,66,34,1,83,3,2,4,4,2,3,.296,.349,.462,.811,*4/5H
1048,Neil Walker\walkene01,571,137,512,74,139,25,3,23,76,45,2,88,11,1,2,12,2,2,.271,.342,.467,.809,*4/H
1049,Neil Walker\walkene01,603,151,543,69,146,32,3,16,71,44,5,110,8,0,8,9,4,1,.269,.328,.427,.756,*4H
1050,Neil Walker\walkene01,458,113,412,57,116,9,1,23,55,42,3,84,1,0,3,11,3,1,.282,.347,.476,.823,*4/H
1051,Todd Walker\walketo04,581,143,528,85,167,41,3,12,62,47,9,65,2,0,4,13,19,7,.316,.372,.473,.845,*4/HD
1052,Todd Walker\walketo04,586,143,531,62,148,37,4,6,46,52,5,83,1,0,2,15,18,10,.279,.343,.397,.740,*4D/H
1053,Todd Walker\walketo04,647,144,587,92,166,38,4,13,85,48,0,54,1,1,10,17,1,1,.283,.333,.428,.760,*4/HD
1054,Todd Walker\walketo04,610,151,551,93,163,35,2,17,75,51,1,82,1,4,3,14,1,8,.296,.355,.459,.814,*4H/6
1055,Todd Walker\walketo04,283,80,248,42,72,11,4,9,44,27,0,29,1,1,6,5,7,1,.290,.355,.476,.830,*4H/D
1056,Todd Walker\walketo04,424,129,372,60,102,19,4,15,50,43,8,52,4,1,4,2,0,3,.274,.352,.468,.820,*4H/37
1057,Todd Walker\walketo04,675,155,612,79,183,42,3,11,64,50,7,81,3,7,3,9,8,5,.299,.353,.431,.785,*4/H
1058,Todd Walker\walketo04,433,110,397,50,121,25,3,12,40,31,1,40,1,2,2,8,1,1,.305,.355,.474,.829,*4/H3D
1059,Jemile Weeks\weeksje01,511,118,444,54,98,15,8,2,20,50,0,70,5,9,3,5,16,5,.221,.305,.304,.609,*4/HD
1060,Jemile Weeks\weeksje01,437,97,406,50,123,26,8,2,36,21,1,62,4,2,4,3,22,11,.303,.340,.421,.761,*4/H
1061,Rickie Weeks\weeksri01,414,96,360,56,86,13,2,13,42,40,2,96,11,2,1,11,15,2,.239,.333,.394,.727,*4/H
1062,Rickie Weeks\weeksri01,506,118,409,87,96,21,6,16,36,78,5,116,14,3,2,3,25,2,.235,.374,.433,.807,*4/H
1063,Rickie Weeks\weeksri01,560,129,475,89,111,22,7,14,46,66,0,115,14,1,4,5,19,5,.234,.342,.398,.740,*4/H
1064,Rickie Weeks\weeksri01,399,104,350,40,73,20,1,10,24,40,0,105,9,0,0,13,7,3,.209,.306,.357,.663,*4H
1065,Rickie Weeks\weeksri01,515,118,453,77,122,26,2,20,49,50,3,107,8,1,3,6,9,2,.269,.350,.468,.818,*4/DH
1066,Rickie Weeks\weeksri01,413,95,359,73,100,15,3,8,34,30,1,92,19,2,3,6,19,5,.279,.363,.404,.766,*4/HD
1067,Rickie Weeks\weeksri01,754,160,651,112,175,32,4,29,83,76,0,184,25,0,2,5,11,4,.269,.366,.464,.830,*4/D
1068,Rickie Weeks\weeksri01,677,157,588,85,135,29,4,21,63,74,2,169,13,0,2,9,16,3,.230,.328,.400,.728,*4/HD
1069,Rickie Weeks\weeksri01,286,121,252,36,69,19,1,8,29,25,0,73,8,0,1,7,3,4,.274,.357,.452,.809,*H*4/D
1070,Joey Wendle\wendljo01,263,75,238,32,55,13,2,3,19,14,0,47,8,0,3,4,8,3,.231,.293,.340,.633,*456/H9
1071,Joey Wendle\wendljo01,545,139,487,62,146,33,6,7,61,37,4,96,9,2,10,11,16,4,.300,.354,.435,.789,*457H6/9
1072,Lou Whitaker\whitalo01,544,130,453,77,126,26,0,19,71,81,5,46,1,5,4,9,6,4,.278,.386,.461,.847,*4HD
1073,Lou Whitaker\whitalo01,285,84,249,36,73,14,0,14,44,31,4,41,2,0,3,6,4,0,.293,.372,.518,.890,*4H/D
1074,Lou Whitaker\whitalo01,701,152,609,102,170,29,8,21,73,80,9,56,2,5,5,3,6,4,.279,.362,.456,.819,*4/H
1075,Lou Whitaker\whitalo01,572,138,470,94,131,26,2,23,78,90,6,45,2,2,8,3,4,2,.279,.391,.489,.881,*4H/D
1076,Lou Whitaker\whitalo01,651,144,584,95,157,26,6,20,73,63,5,70,0,0,4,20,13,8,.269,.338,.437,.775,*4/H
1077,Lou Whitaker\whitalo01,684,149,604,110,160,38,6,16,59,71,2,108,1,4,4,5,13,5,.265,.341,.427,.768,*4/H
1078,Lou Whitaker\whitalo01,477,115,403,54,111,18,2,12,55,66,5,61,0,6,2,8,2,0,.275,.376,.419,.795,*4H
1079,Lou Whitaker\whitalo01,476,119,383,72,111,32,1,9,67,78,4,46,4,7,4,5,3,3,.290,.412,.449,.861,*4H
1080,Lou Whitaker\whitalo01,372,92,322,67,97,21,2,12,43,41,4,47,1,3,5,8,2,0,.301,.377,.491,.867,*4H/D
1081,Lou Whitaker\whitalo01,611,148,509,77,128,21,1,28,85,89,6,59,3,1,9,7,6,3,.251,.361,.462,.822,*4/HD
1082,Lou Whitaker\whitalo01,552,132,472,75,112,22,2,18,60,74,7,71,0,1,5,10,8,2,.237,.338,.407,.744,*4H/D
1083,Frank White\whitefr01,458,135,418,34,107,22,1,2,36,30,0,52,2,5,3,7,3,2,.256,.307,.328,.635,*4/H
1084,Frank White\whitefr01,624,154,563,67,138,32,2,17,78,51,5,86,2,4,4,16,1,3,.245,.308,.400,.708,*4/HD
1085,Frank White\whitefr01,257,82,241,20,52,14,1,2,21,10,0,32,3,0,3,7,1,0,.216,.253,.307,.560,*4/H9
1086,Frank White\whitefr01,575,150,537,48,126,25,1,8,58,21,3,67,4,7,6,16,7,3,.235,.266,.330,.595,*4/HD
1087,Frank White\whitefr01,600,149,563,62,140,25,1,22,69,28,2,86,1,5,3,8,10,4,.249,.284,.414,.698,*4/H
1088,Frank White\whitefr01,620,151,566,76,154,37,3,22,84,43,5,88,2,2,7,10,4,4,.272,.322,.465,.787,*4/H65
1089,Alan Wiggins\wiggial01,375,86,335,46,87,12,4,0,21,31,0,20,2,7,0,3,30,14,.260,.326,.319,.645,*4/H
1090,Alan Wiggins\wiggial01,270,71,239,30,60,3,1,0,11,22,0,20,0,5,4,0,21,7,.251,.309,.272,.581,*4/HD
1091,Rob Wilfong\wilforo01,316,92,288,25,63,11,3,3,33,16,2,34,2,8,2,4,1,4,.219,.263,.309,.572,*4/H
1092,Curt Wilkerson\wilkecu01,371,117,338,41,99,12,5,0,28,26,3,43,2,3,2,7,9,4,.293,.345,.358,.703,*46H5/D3
1093,Enrique Wilson\wilsoen01,262,93,240,19,51,9,0,6,31,15,0,20,0,2,5,5,1,2,.213,.254,.325,.579,*46H
1094,Tony Womack\womacto01,606,145,553,91,170,22,3,5,38,36,1,60,3,8,6,6,26,5,.307,.349,.385,.735,*4H
1095,Tony Womack\womacto01,689,155,641,85,178,26,9,6,50,43,2,109,3,2,0,6,60,7,.278,.326,.374,.700,*4/H6
1096,Tony Womack\womacto01,704,159,655,85,185,26,7,3,45,38,1,94,0,6,5,4,58,8,.282,.319,.357,.677,*4/8H6
1097,Kolten Wong\wongko01,549,148,478,61,136,25,4,11,59,47,5,83,13,6,5,2,24,4,.285,.361,.423,.784,*4/H
1098,Kolten Wong\wongko01,433,113,402,52,100,14,3,12,42,21,3,71,4,5,1,12,20,4,.249,.292,.388,.680,*4H
1099,Kolten Wong\wongko01,613,150,557,71,146,28,4,11,61,36,2,95,15,0,5,10,15,8,.262,.321,.386,.707,*4/H
1100,Kolten Wong\wongko01,411,108,354,55,101,27,3,4,42,41,11,60,12,1,3,4,8,2,.285,.376,.412,.788,*4/H
1101,Kolten Wong\wongko01,407,127,353,41,88,18,2,9,38,31,3,60,14,6,3,6,6,5,.249,.332,.388,.720,*4H
1102,Kolten Wong\wongko01,361,121,313,39,75,7,7,5,23,34,2,52,9,0,5,3,7,0,.240,.327,.355,.682,*4H/879
1103,Delwyn Young\youngde04,388,124,354,40,94,16,2,7,43,29,0,90,3,1,1,13,2,0,.266,.326,.381,.707,4H9/7
1104,Eric Young Sr.\younger01,690,153,607,98,180,40,2,6,47,63,1,39,8,7,5,12,54,7,.297,.367,.399,.766,*4/H
1105,Eric Young Sr.\younger01,565,144,490,82,132,16,8,3,42,63,3,41,4,4,4,9,42,19,.269,.355,.353,.708,*47H8
1106,Eric Young Sr.\younger01,672,149,603,98,168,43,4,6,42,42,1,45,9,15,3,15,31,14,.279,.333,.393,.726,*4/H
1107,Eric Young Sr.\younger01,424,120,366,68,116,21,9,6,36,49,3,29,5,3,1,4,35,12,.317,.404,.473,.876,*4H7
1108,Eric Young Sr.\younger01,513,117,452,78,129,24,1,8,43,45,0,32,5,9,2,4,42,13,.285,.355,.396,.751,*4/HD
1109,Eric Young Sr.\younger01,553,138,496,57,139,29,3,3,28,39,0,38,6,8,4,14,31,11,.280,.338,.369,.707,*4H/D79
1110,Eric Young Sr.\younger01,541,135,475,80,119,20,1,15,34,57,2,44,5,2,2,12,28,12,.251,.336,.392,.727,*4H/8D
1111,Eric Young Sr.\younger01,643,141,568,113,184,23,4,8,74,47,1,31,21,2,5,9,53,19,.324,.393,.421,.814,*4/H
1112,Eric Young Sr.\younger01,718,155,622,106,174,33,8,8,61,71,1,54,9,10,6,18,45,14,.280,.359,.397,.756,*4/H
1113,Eric Young Sr.\younger01,534,119,456,73,128,24,2,2,41,63,0,26,5,6,4,12,51,22,.281,.371,.355,.726,*4/H
1114,Michael Young\youngmi02,429,106,386,57,96,18,4,11,49,26,0,91,3,9,5,9,3,1,.249,.298,.402,.699,*4/H
1115,Michael Young\youngmi02,713,160,666,106,204,33,9,14,72,36,1,103,1,3,7,14,13,2,.306,.339,.446,.785,*4/6
1116,Michael Young\youngmi02,633,156,573,77,150,26,8,9,62,41,1,112,0,13,6,14,6,7,.262,.308,.382,.690,*46/H5D
1117,Ben Zobrist\zobribe01,631,147,523,94,142,31,3,18,76,96,6,82,4,4,4,17,6,4,.272,.386,.446,.831,*479/H63
1118,Ben Zobrist\zobribe01,599,152,501,91,149,28,7,27,91,91,4,104,2,1,4,7,17,6,.297,.405,.543,.948,*49H6/783D5
1119,Ben Zobrist\zobribe01,496,128,435,58,101,20,3,12,50,54,2,71,2,2,3,13,2,2,.232,.318,.375,.693,*479H/63
1120,Ben Zobrist\zobribe01,698,157,612,77,168,36,3,12,71,72,4,91,7,1,6,18,11,3,.275,.354,.402,.756,*496/7DH8
1121,Ben Zobrist\zobribe01,674,156,588,99,158,46,6,20,91,77,1,128,2,2,5,9,19,6,.269,.353,.469,.822,*49/DH
